Query ID;Document ID;Document Name;Document Length;Keyword;KeyWord In Context;Start Offset;End Offset;Collection ID;Collection Name;Tag;Tag Version;Tag Color;Annotation ID;Property ID;Property Name;Property Value;Comment ID;Comment/Reply;Comment Author;Reply Count;Reply ID
"tag=""/Kultur/Andere%""@2025-06-12T15:49:36.819505266";D_BA0BE279-69FF-409A-B02A-0889085FDCAD;AXR;606380;"wîsheit
";".

Ez was in vremder ***wîsheit
***diu gotes kunst an in";37366;37375;C_6E8C8418-604A-494B-B209-377540AF832E;AXR Default Annotations;/Kultur/Andere;;"#FFC768";CATMA_59100CC3-C092-4664-B4E2-4FBD1C03F5D0;;;
"tag=""/Kultur/Andere%""@2025-06-12T15:49:36.819505266";D_BA0BE279-69FF-409A-B02A-0889085FDCAD;AXR;606380;"wîsheit
";"diz selbe maere
diu gotlîche ***wîsheit
***sô verre haete vor geseit";277041;277050;C_6E8C8418-604A-494B-B209-377540AF832E;AXR Default Annotations;/Kultur/Andere;;"#FFC768";CATMA_AFC69B13-D69A-4396-AD4C-74802C587DDB;;;
"tag=""/Kultur/Andere%""@2025-06-12T15:49:36.819505266";D_BA0BE279-69FF-409A-B02A-0889085FDCAD;AXR;606380;"wîsheit
";"dan anderswâ.
swaz irdischiu ***wîsheit
***von astronomîe geseit
unde von";4765;4774;C_6E8C8418-604A-494B-B209-377540AF832E;AXR Default Annotations;/Kultur/Andere;;"#FFC768";CATMA_318AA5FB-5A88-40C3-86F5-65EC67F2E9F7;;;
"tag=""/Kultur/Andere%""@2025-06-12T15:49:36.819505266";D_BA0BE279-69FF-409A-B02A-0889085FDCAD;AXR;606380;vrouwe;",
dô ist diu liebe ***vrouwe*** mîn
von persîâ diu künegîn";316733;316739;C_6E8C8418-604A-494B-B209-377540AF832E;AXR Default Annotations;/Kultur/Andere;;"#FFC768";CATMA_048868AA-5AB3-43ED-89E5-B994F67F6D1F;;;
"tag=""/Kultur/Andere%""@2025-06-12T15:49:36.819505266";D_BA0BE279-69FF-409A-B02A-0889085FDCAD;AXR;606380;vrouwe;"dar .-
dô diu ***vrouwe*** wart gewar
daz sîn witze";24323;24329;C_6E8C8418-604A-494B-B209-377540AF832E;AXR Default Annotations;/Kultur/Andere;;"#FFC768";CATMA_E17F596E-ACDA-4E07-9D6B-0C129EB3893B;;;
"tag=""/Kultur/Andere%""@2025-06-12T15:49:36.819505266";D_BA0BE279-69FF-409A-B02A-0889085FDCAD;AXR;606380;vrouwe;"dô sprach der wîgant
 <***vrouwe*** guot, wie mac daz";500861;500867;C_6E8C8418-604A-494B-B209-377540AF832E;AXR Default Annotations;/Kultur/Andere;;"#FFC768";CATMA_C5866E9D-0900-4C59-902C-8FDC12A6BE1C;;;
"tag=""/Kultur/Andere%""@2025-06-12T15:49:36.819505266";D_BA0BE279-69FF-409A-B02A-0889085FDCAD;AXR;606380;vrouwe;"dô bî ein ander
diu ***vrouwe*** und alexander
geselleclîche sâzen,";499784;499790;C_6E8C8418-604A-494B-B209-377540AF832E;AXR Default Annotations;/Kultur/Andere;;"#FFC768";CATMA_4C7427EE-5636-4F7B-8C7C-E5495E5A8C4C;;;
"tag=""/Kultur/Andere%""@2025-06-12T15:49:36.819505266";D_BA0BE279-69FF-409A-B02A-0889085FDCAD;AXR;606380;vrouwe;"nû sag mir, liebiu ***vrouwe*** mîn,
sol ich dir";18176;18182;C_6E8C8418-604A-494B-B209-377540AF832E;AXR Default Annotations;/Kultur/Andere;;"#FFC768";CATMA_972677B4-3508-4853-A754-5191E68622A1;;;
"tag=""/Kultur/Andere%""@2025-06-12T15:49:36.819505266";D_BA0BE279-69FF-409A-B02A-0889085FDCAD;AXR;606380;vrouwe;"-
 <jâ, liebiu ***vrouwe*** mîn.
von egiptenlande ich";14766;14772;C_6E8C8418-604A-494B-B209-377540AF832E;AXR Default Annotations;/Kultur/Andere;;"#FFC768";CATMA_750ECE78-6816-4D8C-8F7D-F0870FAE2CE9;;;
"tag=""/Kultur/Andere%""@2025-06-12T15:49:36.819505266";D_BA0BE279-69FF-409A-B02A-0889085FDCAD;AXR;606380;vrouwe;"sî zartlîchen an.
 <***vrouwe***, sprach der werde man";30087;30093;C_6E8C8418-604A-494B-B209-377540AF832E;AXR Default Annotations;/Kultur/Andere;;"#FFC768";CATMA_20490ECC-596C-4896-9D86-0AA646BB7B22;;;
"tag=""/Kultur/Andere%""@2025-06-12T15:49:36.819505266";D_BA0BE279-69FF-409A-B02A-0889085FDCAD;AXR;606380;vrouwe;"der meister dô
 <saeldenrîchiu ***vrouwe*** mîn,
dû solt âne";54656;54662;C_6E8C8418-604A-494B-B209-377540AF832E;AXR Default Annotations;/Kultur/Andere;;"#FFC768";CATMA_3DEF8F52-FC0A-444E-A6CF-97B6EE292664;;;
"tag=""/Kultur/Andere%""@2025-06-12T15:49:36.819505266";D_BA0BE279-69FF-409A-B02A-0889085FDCAD;AXR;606380;vrouwe;"er denne spraeche alsô
 <***vrouwe***, dû solt wesen vrô";21120;21126;C_6E8C8418-604A-494B-B209-377540AF832E;AXR Default Annotations;/Kultur/Andere;;"#FFC768";CATMA_B9607F31-AC58-4B3C-B6DD-38A9D04E97B0;;;
"tag=""/Kultur/Andere%""@2025-06-12T15:49:36.819505266";D_BA0BE279-69FF-409A-B02A-0889085FDCAD;AXR;606380;vrouwe;"unverseit.
nû muote, ***vrouwe*** mîn, an mich,";510041;510047;C_6E8C8418-604A-494B-B209-377540AF832E;AXR Default Annotations;/Kultur/Andere;;"#FFC768";CATMA_4EA68FC9-46D5-4CFE-A3AF-919F3B2969D6;;;
"tag=""/Kultur/Andere%""@2025-06-12T15:49:36.819505266";D_BA0BE279-69FF-409A-B02A-0889085FDCAD;AXR;606380;vrouwe;"ûf den palas,
diu ***vrouwe*** tugentrîche
enphienc in minnelîche,";23183;23189;C_6E8C8418-604A-494B-B209-377540AF832E;AXR Default Annotations;/Kultur/Andere;;"#FFC768";CATMA_4173D282-1DAF-4E1F-B39F-A918ADCE511E;;;
"tag=""/Kultur/Andere%""@2025-06-12T15:49:36.819505266";D_BA0BE279-69FF-409A-B02A-0889085FDCAD;AXR;606380;vrouwe;"grôz,
und wer diu ***vrouwe*** olimpîas
von art und von";366209;366215;C_6E8C8418-604A-494B-B209-377540AF832E;AXR Default Annotations;/Kultur/Andere;;"#FFC768";CATMA_31004159-C030-4A33-8DE1-65596603058E;;;
"tag=""/Kultur/Andere%""@2025-06-12T15:49:36.819505266";D_BA0BE279-69FF-409A-B02A-0889085FDCAD;AXR;606380;vrouwe;"tavel nam dô war
diu ***vrouwe*** daz er alsô gar
was";17558;17564;C_6E8C8418-604A-494B-B209-377540AF832E;AXR Default Annotations;/Kultur/Andere;;"#FFC768";CATMA_2B46D63A-ECF6-4ECF-9355-2C5D15AF46D6;;;
"tag=""/Kultur/Andere%""@2025-06-12T15:49:36.819505266";D_BA0BE279-69FF-409A-B02A-0889085FDCAD;AXR;606380;vrouwe;"sach sî an.
 <***vrouwe***, joch sît ir niht";501110;501116;C_6E8C8418-604A-494B-B209-377540AF832E;AXR Default Annotations;/Kultur/Andere;;"#FFC768";CATMA_4681536D-AE7B-4AB8-825B-7A2CEF14A07F;;;
"tag=""/Kultur/Andere%""@2025-06-12T15:49:36.819505266";D_BA0BE279-69FF-409A-B02A-0889085FDCAD;AXR;606380;vrouwe;"und reit hin dâ diu ***vrouwe*** lac,
mit jâmer er";315586;315592;C_6E8C8418-604A-494B-B209-377540AF832E;AXR Default Annotations;/Kultur/Andere;;"#FFC768";CATMA_6AED2537-E046-4A01-86AC-E9DEADEA992F;;;
"tag=""/Kultur/Andere%""@2025-06-12T15:49:36.819505266";D_BA0BE279-69FF-409A-B02A-0889085FDCAD;AXR;606380;vrouwe;"verendet der tac.
diu ***vrouwe*** wachende lac
daz si besehen";22643;22649;C_6E8C8418-604A-494B-B209-377540AF832E;AXR Default Annotations;/Kultur/Andere;;"#FFC768";CATMA_7032EC8A-151B-4CBE-82AA-6891217DB2A5;;;
"tag=""/Kultur/Andere%""@2025-06-12T15:49:36.819505266";D_BA0BE279-69FF-409A-B02A-0889085FDCAD;AXR;606380;vrouwe;"der krône werdekeit.
ein ***vrouwe*** hiez kaljôpatrâ,
diu was";73932;73938;C_6E8C8418-604A-494B-B209-377540AF832E;AXR Default Annotations;/Kultur/Andere;;"#FFC768";CATMA_71CAF586-B2B2-440A-AEDE-91234B0B3A48;;;
